篇號,賦家,賦篇,段落編號,句組編號,句編號,原始句,tokens,matched_file,matched_index,matched,similarity
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,10,24,氣感於春暉,氣感 於 春暉,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,11,25,何斷續而臻極,何 斷續 而 臻極,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,11,26,乃洪纖而入微,乃 洪纖 而 入微,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,12,27,飂飂其和,飂飂 其和,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,12,28,土囊之風乍出,土囊之風 乍出,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,12,29,淒淒稍變,淒淒 稍變,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,4,12,30,夾鐘之律方歸,夾鐘之律 方歸,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,13,31,逸韻未殫,逸韻 未殫,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,13,32,發越林巒,發越 林巒,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,14,33,始驚蟄於煦嫗,始 驚蟄 於 煦嫗,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,14,34,俄解凍於凄寒,俄 解凍 於 凄寒,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,15,35,誰謂暖風蚤來,誰謂 暖風 蚤來,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,15,36,節奏於絳脣之末,節奏 於 絳脣之末,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,15,37,誰謂溫風潛扇,誰謂 溫風 潛扇,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,5,15,38,抑揚於玉指之端,抑揚 於 玉指之端,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,16,39,於以闡溫燠,於以 闡 溫燠,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,16,40,於以發亭育,於以 發 亭育,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,17,41,鄙玄鶴之舞庭,鄙 玄鶴之舞庭,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,17,42,類雕虎之嘯谷,類 雕虎之嘯谷,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,18,43,清泠散徙,清泠 散徙,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,18,44,岡聯嶺屬,岡聯 嶺屬,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,19,45,疇人慙其術窮,疇人 慙其 術窮,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,6,19,46,田父欣其野沃,田父 欣其 野沃,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,20,47,則千旬不散之瑞,則 千旬 不散之瑞,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,20,48,其事未榮,其事 未榮,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,20,49,南薰不競之占,南薰 不競之占,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,20,50,其理未精,其理 未精,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,21,51,孰若探至賾,孰若 探 至賾,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,21,52,究幽情,究 幽情,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,22,53,化烈烈之瘠土,化 烈烈 之 瘠土,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,22,54,成薿薿之嘉生,成 薿薿 之 嘉生,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,23,55,豈比夫廟列零陵,豈比夫 廟列 零陵,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,23,56,徒聞白琯之麗,徒聞 白琯之麗,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,23,57,竹收嶰谷,竹收 嶰谷,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,7,23,58,空為丹穴之鳴,空為 丹穴之鳴,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,8,24,59,別有翻飛之侶,別有 翻飛之侶,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,8,24,60,暄妍是處,暄妍 是處,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,8,25,61,固將嚶嚶以出谷,固將 嚶嚶 以 出谷,,,,
29,王起,鄒子吹律賦以「吹律洞微寒谷生黍」為韻,8,25,62,豈獨離離而生黍,豈獨 離離 而 生黍,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,1,1,國家順天之情,國家 順天 之情,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,1,2,作人之程,作人 之程,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,2,3,乃懸乎土炭,乃 懸乎 土炭,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,2,4,有象夫權衡,有 象夫 權衡,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,3,5,惟土也,惟 土也,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,3,6,叶陰氣之動,叶 陰氣之動,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,3,7,惟炭也,惟 炭也,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,3,8,應陽氣而生,應 陽氣而生,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,4,9,故將法之而令出,故將 法之 而 令出,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,4,10,瞻之而教成,瞻之 而 教成,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,5,11,乃左乃右,乃左 乃右,文選/KR4h0001_049,771,乃左乃右,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,5,12,一重一輕,一重 一輕,禮記/KR1d0052_016,1315,一輕一重,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,6,13,苟二物之不爽,苟 二物 之 不爽,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,1,6,14,知四序之攸平,知 四序 之 攸平,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,7,15,有司修厥官,有司 修 厥官,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,7,16,承厥緒,承 厥緒,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,8,17,繩木有準,繩木 有準,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,8,18,鈞銖獲所,鈞銖 獲所,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,9,19,香炭於是而善繫,香炭 於是 而 善繫,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,9,20,累土由之而畢舉,累土 由之 而 畢舉,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,21,分乎多少,分乎 多少,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,22,則無黨無偏,則 無黨 無偏,尚書/KR1b0001_032,714,無偏無黨,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,22,則無黨無偏,則 無黨 無偏,尚書/KR1b0001_032,718,無黨無偏,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,22,則無黨無偏,則 無黨 無偏,左傳/KR1e0001_009,2695,無偏無黨,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,22,則無黨無偏,則 無黨 無偏,漢書/KR2a0007_099,418,無偏無黨王道蕩蕩,0.75
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,22,則無黨無偏,則 無黨 無偏,徐孝穆集箋注/KR4b0019_005,720,偏無黨,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,23,候以高卑,候以 高卑,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,24,知一寒一暑,知 一寒 一暑,周易/KR1a0001_065,171,一寒一暑,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,24,知一寒一暑,知 一寒 一暑,文選/KR4h0001_056,1154,一暑一寒,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,2,10,24,知一寒一暑,知 一寒 一暑,列子/KR5c0124_003,1115,故一寒一暑,1.0
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,11,25,若乃芳歲闌,若乃 芳歲 闌,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,11,26,嚴更殘,嚴更 殘,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,12,27,黃鐘中律,黃鐘 中律,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,12,28,黑帝司官,黑帝 司官,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,13,29,昴中見而昭晰,昴 中見 而 昭晰,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,13,30,日北至而冱寒,日 北至 而 冱寒,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,14,31,於是岌岌斜指,於是 岌岌 斜指,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,14,32,亭亭上干,亭亭 上干,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,15,33,土則從輕,土則 從宜,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,15,34,知眾陰之將謝,知 眾陰 之 將謝,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,15,35,炭惟持重,炭惟 持重,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,3,15,36,知一陽之已攢,知 一陽 之 已攢,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,16,37,暨夫春令變木,暨夫 春令 變木,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,16,38,夏德司火,夏德 司火,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,17,39,鹿解角而氣新,鹿 若解 而 氣新,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,17,40,君登臺而物夥,君 登臺 而 物夥,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,18,41,二氣交而猶昧,二氣 交 而 猶昧,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,18,42,六律推而末可,六律 推 而 末可,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,19,43,然後懸法示人,然後 懸法 示人,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,19,44,表微在我,表微 在我,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,20,45,觀夫炭則高而漸危,觀夫 炭 則高 而 漸危,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,4,20,46,窺夫土則垂之如墮,窺夫 土 則垂 之 如墮,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,5,21,47,彼銅渾兮自慚,彼 銅渾 兮 自慚,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,5,21,48,空鎔鑄以相參,空 鎔鑄 以 相參,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,5,21,49,彼金壺兮可厭,彼 金壺 兮 可厭,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,5,21,50,從晝夜而為驗,從 晝夜 而 為驗,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,22,51,孰若土炭之有常,孰若 土炭 之 有常,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,22,52,為邦國之舊章,為 邦國 之 舊章,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,23,53,恆不飾而不美,恆 不飾 而 不美,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,23,54,無玉振與金相,無 玉振 與 金相,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,24,55,影每分於高下,影 每分 於 高下,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,24,56,色且對乎玄黃,色 且對 乎 玄黃,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,25,57,不假飛灰,不假 飛灰,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,25,58,自符於律呂,自符 於 律呂,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,25,59,何必測影,何必 測影,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,25,60,而知夫短長,而知 夫 短長,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,26,61,向若鴻鑪長爇,向若 鴻鑪 長爇,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,26,62,厚地斯藏,厚地 斯藏,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,27,63,安足以調夫四氣,安足以 調夫 四氣,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,6,27,64,而傳之百王,而 傳之 百王,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,28,65,於赫大君,於赫 大君,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,28,66,穆然端拱,穆然 端拱,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,29,67,懸之而無冬無夏,懸之 而 無冬 無夏,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,29,68,法之而是遵是奉,法之 而 是遵 是奉,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,30,69,信不謬於陰陽,信 不謬 於 陰陽,,,,
30,王起,懸土炭賦以「寒暑相參輕重可驗」為韻,7,30,70,詎可欺其輕重,詎 可欺 其 輕重,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,1,1,國家謹時以授人,國家 謹時 以 授人,禮記/KR1d0052_017,4210,然後以授人,0.75
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,1,2,敬卜以事神,敬卜 以 事神,左傳/KR1e0001_012,28288,以敬事神,0.8
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,2,3,每殺牲以獻歲,每 殺牲 以 獻歲,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,2,4,用釁龜於孟春,用 釁龜 於 孟春,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,3,5,法於天,法 於天,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,3,6,不失建寅之正位,不失 建寅 之 正位,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,3,7,塗以血,塗 以血,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,3,8,而皆祀骨之至珍,而皆 祀骨 之 至珍,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,4,9,是尊是奉,是尊 是奉,左傳/KR1e0001_010,98369,是尊是奉,1.0
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,4,10,必躬必親,必躬 必親,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,5,11,周官之規不爽,周官之規 不爽,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,1,5,12,呂氏之令維新,呂氏之令 維新,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,6,13,時也,時也,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,6,14,斗柄潛移,斗柄 潛移,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,6,15,葭灰稍暢,葭灰 稍暢,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,7,16,簭氏之占有待,簭氏之占 有待,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,7,17,龜人之職無曠,龜人之職 無曠,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,8,18,由是發巾笥之下,由是 發 巾笥之下,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,8,19,於廟堂之上,於 廟堂之上,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,9,20,乾乾兮捧九江之殊形,乾乾 兮 捧 九江之殊形,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,2,9,21,翼翼兮出十朋之異狀,翼翼 兮 出 十朋之異狀,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,10,22,然後刲牲來思,然後 刲牲 來思,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,10,23,流血注茲,流血 注茲,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,11,24,映乎顏則渥丹初啟,映乎顏 則 渥丹 初啟,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,11,25,運乎手則研朱乍施,運乎手 則 研朱 乍施,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,12,26,所以布幽泉之物,所以 布 幽泉之物,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,12,27,於枯槁之姿,於 枯槁之姿,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,13,28,必勾芒之用事,必 勾芒 之 用事,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,3,13,29,俾僂句之不欺,俾 僂句 之 不欺,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,14,30,負圖之處既占,負圖之處 既占,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,14,31,獻兆之求必果,獻兆之求 必果,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,15,32,迫而察也,迫而 察也,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,15,33,異太史之定墨,異 太史 之 定墨,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,15,34,遠而望焉,遠而 望焉,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,4,15,35,謂卜師之揚火,謂 卜師 之 揚火,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,16,36,物以好生為德,物以 好生為德,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,16,37,我則鑽而堅,我則 鑽而堅,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,16,38,物以受污為累,物以 受污為累,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,16,39,我方告其虔,我方 告其虔,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,17,40,不潛寧同於居蔡,不潛 寧同 於 居蔡,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,17,41,見珍皆得於巢蓮,見珍 皆得 於 巢蓮,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,18,42,閱山澤之形,閱 山澤之形,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,18,43,紛其維錯,紛其 維錯,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,18,44,染青黑之緣,染 青黑之緣,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,5,18,45,赫以相鮮,赫以 相鮮,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,19,46,木德式臨,木德 式臨,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,19,47,官占有俟,官占 有俟,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,20,48,幽贊先知之道,幽贊 先知之道,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,20,49,啟迪從長之美,啟迪 從長之美,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,21,50,豈比夫楚軍鼉鼓,豈比夫 楚軍 鼉鼓,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,21,51,虐執蹶由,虐執 蹶由,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,21,52,齊國鯨鐘,齊國 鯨鐘,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,6,21,53,仁稱孟子,仁稱 孟子,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,22,54,且車甲之釁也,且 車甲之釁 也,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,22,55,所以交於神明,所以 交於 神明,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,23,56,孰若考元吉,孰若 考 元吉,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,23,57,謀永貞,謀 永貞,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,24,58,候青陽之辰,候 青陽之辰,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,24,59,是儀是準,是儀 是準,文選/KR4h0001_011,1574,是準是儀,1.0
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,24,60,設朱殷之色,設 朱殷之色,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,7,24,61,必信必誠,必信 必誠,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,25,62,用能稽大疑,用能 稽 大疑,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,25,63,決碩畫,決 碩畫,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,26,64,罔櫝中而致毀,罔 櫝中 而 致毀,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,26,65,咸蓍下以慎擇,咸 蓍下 以 慎擇,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,27,66,既釁之而有徵,既 釁之 而 有徵,,,,
31,王起,寅月釁龜賦以「擇茲上春虔俟明火」為韻,8,27,67,願保之而無斁,願 保之 而 無斁,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,1,1,沔彼積水,沔彼 積水,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,1,2,凜乎高秋,凜乎 高秋,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,2,3,秋應律兮則勁,秋 應律 兮 則勁,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,2,4,水為潭兮至幽,水 為潭 兮 至幽,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,3,5,當草木之不芳,當 草木 之 不芳,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,3,6,獨開翠色,獨開 翠色,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,3,7,因天地之始肅,因 天地 之 始肅,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,3,8,更變寒流,更變 寒流,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,4,9,匪騷人之詠歎,匪 騷人 之 詠歎,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,1,4,10,實知者之娛遊,實 知者 之 娛遊,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,5,11,邇其畜奫淪之色,邇其 畜 奫淪之色,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,5,12,得蕭瑟之氣,得 蕭瑟之氣,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,6,13,就其淺則亹亹共清,就 其淺 則 亹亹 共清,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,6,14,臨其深則兢兢是畏,臨 其深 則 兢兢 是畏,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,7,15,居下流之可保,居 下流 之 可保,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,2,7,16,信上賞之為貴,信 上賞 之 為貴,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,8,17,寂爾不動,寂爾 不動,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,8,18,湛然恆平,湛然 恆平,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,9,19,正衣冠而必審,正 衣冠 而 必審,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,9,20,燭毫髮而必呈,燭 毫髮 而 必呈,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,10,21,性則納汙,性則 納汙,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,10,22,能積小以成大﹔時方收潦,能 積小 以 成大,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,10,23,時方收潦,時方 收潦,文選/KR4h0001_017,514,或沿濁而更清,0.8333333333333334
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,10,24,故沿濁而更清,故 沿濁 而 更清,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,11,25,鷗浪不振,鷗浪 不振,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,11,26,鷺濤不驚,鷺濤 不驚,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,12,27,同至人之虛受,同 至人 之 虛受,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,3,12,28,比君子之持盈,比 君子 之 持盈,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,13,29,懿其歇昏霾,懿其 歇 昏霾,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,13,30,羅物象,羅 物象,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,14,31,峰巒之所攢列,峰巒 之所 攢列,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,14,32,雲烟之所來往,雲烟 之所 來往,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,15,33,媚潛虯之幽姿,媚 潛虯 之 幽姿,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,15,34,疏遊人之煩想,疏 遊人 之 煩想,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,16,35,不汪汪於千頃,不 汪汪 於 千頃,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,16,36,自泠泠於百丈,自 泠泠 於 百丈,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,17,37,寫星火兮初流,寫 星火 兮 初流,,,,
32,王起,秋潭賦以「秋氣清爽資彼澄徹」為韻,4,17,38,涵珪月兮始上,涵 珪月 兮 始上,,,,
