篇號,賦家,賦篇,段落編號,句組編號,句編號,原始句,tokens,matched_file,matched_index,matched,similarity
25,王起,開冰賦,4,11,25,獻羔之禮既宣,獻羔之禮,,,,
25,王起,開冰賦,4,11,25,獻羔之禮既宣,既宣,,,,
25,王起,開冰賦,4,11,26,祭韭之義克全,祭韭之義,,,,
25,王起,開冰賦,4,11,26,祭韭之義克全,克全,,,,
25,王起,開冰賦,4,12,27,將使陰不伏,將使,,,,
25,王起,開冰賦,4,12,27,將使陰不伏,陰不,,,,
25,王起,開冰賦,4,12,28,陽不愆,不愆,,,,
25,王起,開冰賦,4,13,29,詎有東風之解,詎有,,,,
25,王起,開冰賦,4,13,29,詎有東風之解,東風之解,,,,
25,王起,開冰賦,4,13,30,莫移北陸之堅,莫移,,,,
25,王起,開冰賦,4,13,30,莫移北陸之堅,北陸之堅,,,,
25,王起,開冰賦,4,14,31,皎潔兮玉壺乍奪,皎潔,,,,
25,王起,開冰賦,4,14,31,皎潔兮玉壺乍奪,玉壺,,,,
25,王起,開冰賦,4,14,31,皎潔兮玉壺乍奪,乍奪,,,,
25,王起,開冰賦,4,14,32,清瑩兮金鏡爭鮮,清瑩,,,,
25,王起,開冰賦,4,14,32,清瑩兮金鏡爭鮮,金鏡,,,,
25,王起,開冰賦,4,14,32,清瑩兮金鏡爭鮮,爭鮮,,,,
25,王起,開冰賦,4,15,34,雖臨深而履薄,臨深,文選/KR4h0001_010,175,如臨深而履薄,0.8333333333333334
25,王起,開冰賦,4,15,34,雖臨深而履薄,履薄,文選/KR4h0001_010,175,如臨深而履薄,0.8333333333333334
25,王起,開冰賦,4,15,35,積於其外,積於,,,,
25,王起,開冰賦,4,15,36,終岳峙而峰連,岳峙,,,,
25,王起,開冰賦,4,15,36,終岳峙而峰連,峰連,,,,
25,王起,開冰賦,4,16,37,此輿人之所納,輿人,,,,
25,王起,開冰賦,4,16,37,此輿人之所納,所納,,,,
25,王起,開冰賦,4,16,38,縣人之所傳,縣人,左傳/KR1e0001_010,16993,縣人傳之,0.75
25,王起,開冰賦,4,16,38,縣人之所傳,所傳,左傳/KR1e0001_010,16993,縣人傳之,0.75
25,王起,開冰賦,4,16,38,縣人之所傳,縣人,朝野僉載/KR3l0003_004,647,之所傳也,0.75
25,王起,開冰賦,4,16,38,縣人之所傳,所傳,朝野僉載/KR3l0003_004,647,之所傳也,0.75
25,王起,開冰賦,5,17,39,乃祓以桃弧,祓以,,,,
25,王起,開冰賦,5,17,39,乃祓以桃弧,桃弧,,,,
25,王起,開冰賦,5,17,40,升於蘭殿,升於,,,,
25,王起,開冰賦,5,17,40,升於蘭殿,蘭殿,,,,
25,王起,開冰賦,5,18,41,凌陰去而寒盡,凌陰,,,,
25,王起,開冰賦,5,18,41,凌陰去而寒盡,寒盡,,,,
25,王起,開冰賦,5,18,42,御座來而春變,御座,,,,
25,王起,開冰賦,5,18,42,御座來而春變,春變,,,,
25,王起,開冰賦,5,19,43,其為利也溥,也溥,,,,
25,王起,開冰賦,5,19,44,其為用也徧,也徧,,,,
25,王起,開冰賦,5,20,45,群寮是錫,群寮,,,,
25,王起,開冰賦,5,20,45,群寮是錫,是錫,,,,
25,王起,開冰賦,5,20,46,足以表鴻恩,鴻恩,,,,
25,王起,開冰賦,5,20,47,百祀方修,百祀,,,,
25,王起,開冰賦,5,20,47,百祀方修,方修,,,,
25,王起,開冰賦,5,20,48,足以成嘉薦,嘉薦,,,,
25,王起,開冰賦,6,21,49,向若藏之不以宜,藏之,,,,
25,王起,開冰賦,6,21,49,向若藏之不以宜,以宜,,,,
25,王起,開冰賦,6,21,50,啟之不以時,啟之,,,,
25,王起,開冰賦,6,21,50,啟之不以時,以時,,,,
25,王起,開冰賦,6,22,51,自然光而不耀,自然,,,,
25,王起,開冰賦,6,22,51,自然光而不耀,光而,,,,
25,王起,開冰賦,6,22,51,自然光而不耀,不耀,,,,
25,王起,開冰賦,6,22,52,貞以自持,貞以,,,,
25,王起,開冰賦,6,22,52,貞以自持,自持,,,,
25,王起,開冰賦,6,23,53,同土石而棄矣,土石,,,,
25,王起,開冰賦,6,23,54,何賓祭而用之,賓祭,,,,
25,王起,開冰賦,6,23,54,何賓祭而用之,用之,,,,
25,王起,開冰賦,7,24,55,德既自此宣,既自此宣,,,,
25,王起,開冰賦,7,24,56,政亦自此審,亦自此審,,,,
25,王起,開冰賦,7,25,57,禦霜雹以清沴,霜雹,,,,
25,王起,開冰賦,7,25,57,禦霜雹以清沴,清沴,,,,
25,王起,開冰賦,7,25,58,調風雨而成稔,風雨,,,,
25,王起,開冰賦,7,25,58,調風雨而成稔,成稔,,,,
25,王起,開冰賦,7,26,59,開五色之瑞,五色之瑞,,,,
25,王起,開冰賦,7,26,60,福應方來,福應,,,,
25,王起,開冰賦,7,26,60,福應方來,方來,,,,
25,王起,開冰賦,7,26,61,叶七月之章,七月之章,,,,
25,王起,開冰賦,7,26,62,頌聲曷寢,頌聲,,,,
25,王起,開冰賦,7,26,62,頌聲曷寢,曷寢,,,,
25,王起,開冰賦,7,27,63,豈惟求履霜之堅,豈惟,,,,
25,王起,開冰賦,7,27,63,豈惟求履霜之堅,履霜之堅,,,,
25,王起,開冰賦,7,27,64,思積水之凜,積水之凜,,,,
25,王起,開冰賦,8,28,65,冰之開也在於人,在於人,,,,
25,王起,開冰賦,8,28,66,冰之用也進於君,進於君,,,,
25,王起,開冰賦,8,29,67,昔享司寒,昔享,,,,
25,王起,開冰賦,8,29,67,昔享司寒,司寒,,,,
25,王起,開冰賦,8,29,68,雖蒙於幽閉,蒙於幽閉,,,,
25,王起,開冰賦,8,29,69,今將清暑,清暑,,,,
25,王起,開冰賦,8,29,70,終見於區分,見於,,,,
25,王起,開冰賦,8,29,70,終見於區分,區分,,,,
25,王起,開冰賦,8,30,71,儻不遺於茲日,不遺,,,,
25,王起,開冰賦,8,30,71,儻不遺於茲日,茲日,,,,
25,王起,開冰賦,8,30,72,期不掩於前聞,不掩,,,,
25,王起,開冰賦,8,30,72,期不掩於前聞,前聞,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,1,1,玄英變律,玄英,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,1,1,玄英變律,變律,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,1,2,青陽報春,青陽,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,1,2,青陽報春,報春,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,2,3,伊曲沼之方燠,曲沼,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,2,3,伊曲沼之方燠,方燠,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,2,4,始冰泮於斯辰,冰泮,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,2,4,始冰泮於斯辰,斯辰,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,5,北陸初凝,北陸,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,5,北陸初凝,初凝,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,6,昔峩峩而色閉,峩峩,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,6,昔峩峩而色閉,色閉,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,7,東風忽解,東風,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,7,東風忽解,忽解,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,8,驚片片之光新,片片,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,3,8,驚片片之光新,光新,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,4,9,所以將延軒騎,將延,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,4,9,所以將延軒騎,軒騎,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,4,10,稍媚咸秦,稍媚,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,4,10,稍媚咸秦,咸秦,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,5,11,散亂瓊岸,散亂,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,5,11,散亂瓊岸,瓊岸,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,5,12,離披玉津,離披,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,5,12,離披玉津,玉津,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,6,13,開碧潭之漾漾,碧潭,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,6,13,開碧潭之漾漾,漾漾,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,6,14,如白石之磷磷,白石,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,6,14,如白石之磷磷,磷磷,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,7,15,豈必積窮谷而與競,豈必,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,7,15,豈必積窮谷而與競,窮谷,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,7,15,豈必積窮谷而與競,與競,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,7,16,塞長河而見倫,長河,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,1,7,16,塞長河而見倫,見倫,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,8,17,則知煦嫗有待,煦嫗,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,8,17,則知煦嫗有待,有待,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,8,18,冱寒無必,冱寒,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,8,18,冱寒無必,無必,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,9,19,將辭烈烈之風,將辭,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,9,19,將辭烈烈之風,烈烈之風,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,9,20,漸映遲遲之日,漸映,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,9,20,漸映遲遲之日,遲遲之日,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,10,21,或竹破而瓦裂,竹破,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,10,21,或竹破而瓦裂,瓦裂,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,10,22,或鏡華而玉質,鏡華,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,10,22,或鏡華而玉質,玉質,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,11,23,帶宿草而猶霑,宿草,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,11,23,帶宿草而猶霑,猶霑,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,11,24,添新泉而更溢,新泉,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,11,24,添新泉而更溢,更溢,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,12,25,小大惟錯,小大,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,12,25,小大惟錯,惟錯,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,12,26,方圓不一,方圓,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,12,26,方圓不一,不一,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,13,27,臨深之戒稍窺,深之,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,13,27,臨深之戒稍窺,稍窺,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,13,28,履薄之危漸失,履薄之危,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,13,28,履薄之危漸失,漸失,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,29,蠶之績也,蠶之,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,30,必見其淪胥,必見,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,30,必見其淪胥,淪胥,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,31,鯉或感焉,鯉或,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,32,匪勞於剖出,匪勞,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,2,14,32,匪勞於剖出,剖出,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,15,33,璀錯騰外,璀錯,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,15,33,璀錯騰外,騰外,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,15,34,淋漓積中,淋漓,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,15,34,淋漓積中,積中,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,16,35,隨波響激,隨波,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,16,35,隨波響激,響激,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,16,36,遵渚光融,遵渚,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,16,36,遵渚光融,光融,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,17,37,下魚竿而不隔,魚竿,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,17,37,下魚竿而不隔,不隔,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,17,38,泛仙舟而已通,仙舟,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,17,38,泛仙舟而已通,已通,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,39,渙渙初流,渙渙,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,39,渙渙初流,初流,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,40,自同夫溱水,自同,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,40,自同夫溱水,溱水,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,41,冲冲罔鑿,冲冲,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,41,冲冲罔鑿,罔鑿,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,42,奚取於豳風,奚取,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,3,18,42,奚取於豳風,豳風,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,19,43,是知冰在池而合散,在池,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,19,43,是知冰在池而合散,合散,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,19,44,池與冰而虛滿,與冰,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,19,44,池與冰而虛滿,虛滿,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,45,腹堅難俟於星迴,腹堅,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,45,腹堅難俟於星迴,難俟,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,45,腹堅難俟於星迴,星迴,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,46,磔裂必因乎風暖,磔裂,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,46,磔裂必因乎風暖,必因,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,4,20,46,磔裂必因乎風暖,風暖,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,21,47,皎潔不私,皎潔,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,21,47,皎潔不私,不私,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,21,48,清明在茲,清明,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,21,48,清明在茲,在茲,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,22,49,殊玉壺而覯止,玉壺,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,22,49,殊玉壺而覯止,覯止,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,22,50,異凌臺而藏之,凌臺,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,22,50,異凌臺而藏之,藏之,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,23,51,鼠無得而潛伏,無得,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,23,51,鼠無得而潛伏,潛伏,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,23,52,狐由是而决疑,决疑,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,53,和而不同,和而,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,53,和而不同,不同,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,54,始堅然而固節,堅然,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,54,始堅然而固節,固節,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,55,積而能散,積而,禮記/KR1d0052_001,227,積而能散,1.0
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,55,積而能散,能散,禮記/KR1d0052_001,227,積而能散,1.0
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,56,終渙爾以隨時,渙爾,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,5,24,56,終渙爾以隨時,隨時,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,25,57,客有覽名都之秀,名都之秀,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,25,58,盼迴塘之溜,迴塘之溜,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,26,59,知迷津而可通,迷津,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,26,59,知迷津而可通,可通,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,26,60,在解凍之斯候,解凍,,,,
26,王起,冰泮曲池賦以「春日風暖之候」為韻,6,26,60,在解凍之斯候,斯候,,,,
27,王起,北郊迎冬賦以題為韻,1,1,1,我皇審緹幕,緹幕,,,,
27,王起,北郊迎冬賦以題為韻,1,1,2,候玄英,玄英,,,,
27,王起,北郊迎冬賦以題為韻,1,2,3,法天之序,法天,,,,
27,王起,北郊迎冬賦以題為韻,1,2,3,法天之序,之序,,,,
27,王起,北郊迎冬賦以題為韻,1,2,4,立人之程,立人,,,,
27,王起,北郊迎冬賦以題為韻,1,2,4,立人之程,之程,,,,
27,王起,北郊迎冬賦以題為韻,1,3,5,律變於冬,律變,,,,
27,王起,北郊迎冬賦以題為韻,1,3,5,律變於冬,於冬,,,,
27,王起,北郊迎冬賦以題為韻,1,3,6,必順時而冬命,順時,,,,
27,王起,北郊迎冬賦以題為韻,1,3,6,必順時而冬命,冬命,,,,
27,王起,北郊迎冬賦以題為韻,1,3,7,水盛於北,水盛,,,,
27,王起,北郊迎冬賦以題為韻,1,3,7,水盛於北,於北,,,,
27,王起,北郊迎冬賦以題為韻,1,3,8,亦隨方而北迎,隨方,,,,
27,王起,北郊迎冬賦以題為韻,1,3,8,亦隨方而北迎,北迎,,,,
27,王起,北郊迎冬賦以題為韻,1,4,9,所以修舊典,舊典,,,,
27,王起,北郊迎冬賦以題為韻,1,4,10,闡鴻名,鴻名,,,,
27,王起,北郊迎冬賦以題為韻,1,5,11,受太史之先謁,太史,,,,
27,王起,北郊迎冬賦以題為韻,1,5,11,受太史之先謁,先謁,,,,
27,王起,北郊迎冬賦以題為韻,1,5,12,率群辟而躬營,群辟,,,,
27,王起,北郊迎冬賦以題為韻,1,5,12,率群辟而躬營,躬營,,,,
27,王起,北郊迎冬賦以題為韻,1,6,13,況肅殺以北陸,肅殺,,,,
27,王起,北郊迎冬賦以題為韻,1,6,13,況肅殺以北陸,北陸,,,,
27,王起,北郊迎冬賦以題為韻,1,6,14,將昭宣乎上京,昭宣,,,,
27,王起,北郊迎冬賦以題為韻,1,6,14,將昭宣乎上京,上京,,,,
27,王起,北郊迎冬賦以題為韻,2,7,15,於時時和歲豐,時和,毛詩/KR1c0001_016,1976,時和歲豐,1.0
27,王起,北郊迎冬賦以題為韻,2,7,15,於時時和歲豐,歲豐,毛詩/KR1c0001_016,1976,時和歲豐,1.0
27,王起,北郊迎冬賦以題為韻,2,7,15,於時時和歲豐,時和,文選/KR4h0001_019,1633,時和歲豐,1.0
27,王起,北郊迎冬賦以題為韻,2,7,15,於時時和歲豐,歲豐,文選/KR4h0001_019,1633,時和歲豐,1.0
27,王起,北郊迎冬賦以題為韻,2,7,16,勞農息力,勞農,,,,
27,王起,北郊迎冬賦以題為韻,2,7,16,勞農息力,息力,,,,
27,王起,北郊迎冬賦以題為韻,2,8,17,結冰於坎,結冰,,,,
27,王起,北郊迎冬賦以題為韻,2,8,17,結冰於坎,於坎,,,,
27,王起,北郊迎冬賦以題為韻,2,8,18,改火於國,改火,,,,
27,王起,北郊迎冬賦以題為韻,2,8,18,改火於國,於國,,,,
27,王起,北郊迎冬賦以題為韻,2,9,19,天欣玉燭之太和,天欣,,,,
27,王起,北郊迎冬賦以題為韻,2,9,19,天欣玉燭之太和,玉燭,,,,
27,王起,北郊迎冬賦以題為韻,2,9,19,天欣玉燭之太和,太和,,,,
27,王起,北郊迎冬賦以題為韻,2,9,20,人受銅渾之罔忒,人受,,,,
27,王起,北郊迎冬賦以題為韻,2,9,20,人受銅渾之罔忒,銅渾,,,,
27,王起,北郊迎冬賦以題為韻,2,9,20,人受銅渾之罔忒,罔忒,,,,
27,王起,北郊迎冬賦以題為韻,2,10,21,由是文物成,文物,,,,
27,王起,北郊迎冬賦以題為韻,2,10,22,聲明飾,聲明,,,,
27,王起,北郊迎冬賦以題為韻,2,11,23,皇皇濟濟,皇皇,,,,
27,王起,北郊迎冬賦以題為韻,2,11,23,皇皇濟濟,濟濟,,,,
27,王起,北郊迎冬賦以題為韻,2,11,24,鏘鏘翼翼,鏘鏘,,,,
27,王起,北郊迎冬賦以題為韻,2,11,24,鏘鏘翼翼,翼翼,,,,
27,王起,北郊迎冬賦以題為韻,2,12,25,向仙蹕之駐,仙蹕之駐,,,,
27,王起,北郊迎冬賦以題為韻,2,12,26,方引斾於司南,引斾,,,,
27,王起,北郊迎冬賦以題為韻,2,12,26,方引斾於司南,司南,,,,
27,王起,北郊迎冬賦以題為韻,2,12,27,望曉星之殘,曉星之殘,,,,
27,王起,北郊迎冬賦以題為韻,2,12,28,尚建杓於禮北,建杓,,,,
27,王起,北郊迎冬賦以題為韻,2,12,28,尚建杓於禮北,禮北,,,,
27,王起,北郊迎冬賦以題為韻,2,13,29,及夫禁城啟,禁城,,,,
27,王起,北郊迎冬賦以題為韻,2,13,30,寒漏極,寒漏,,,,
27,王起,北郊迎冬賦以題為韻,2,14,31,分天仗而雲布,天仗,,,,
27,王起,北郊迎冬賦以題為韻,2,14,31,分天仗而雲布,雲布,,,,
27,王起,北郊迎冬賦以題為韻,2,14,32,遵皇衢而繩直,皇衢,,,,
27,王起,北郊迎冬賦以題為韻,2,14,32,遵皇衢而繩直,繩直,,,,
27,王起,北郊迎冬賦以題為韻,2,15,33,嚴飇絕玄輅之響,嚴飇,,,,
27,王起,北郊迎冬賦以題為韻,2,15,33,嚴飇絕玄輅之響,玄輅之響,,,,
27,王起,北郊迎冬賦以題為韻,2,15,34,愛日動鐵驪之色,愛日,,,,
27,王起,北郊迎冬賦以題為韻,2,15,34,愛日動鐵驪之色,鐵驪之色,,,,
27,王起,北郊迎冬賦以題為韻,2,16,35,一人由之而展容,一人,,,,
27,王起,北郊迎冬賦以題為韻,2,16,35,一人由之而展容,由之,,,,
27,王起,北郊迎冬賦以題為韻,2,16,35,一人由之而展容,展容,,,,
27,王起,北郊迎冬賦以題為韻,2,16,36,萬姓於焉而仰德,萬姓,,,,
27,王起,北郊迎冬賦以題為韻,2,16,36,萬姓於焉而仰德,仰德,,,,
27,王起,北郊迎冬賦以題為韻,3,17,37,既而臻靈壇,靈壇,,,,
27,王起,北郊迎冬賦以題為韻,3,17,38,薦嘉餚,嘉餚,,,,
27,王起,北郊迎冬賦以題為韻,3,18,39,奠之以玉,奠之,,,,
27,王起,北郊迎冬賦以題為韻,3,18,39,奠之以玉,以玉,,,,
27,王起,北郊迎冬賦以題為韻,3,18,40,縮之以茅,縮之,,,,
27,王起,北郊迎冬賦以題為韻,3,18,40,縮之以茅,以茅,,,,
27,王起,北郊迎冬賦以題為韻,3,19,41,雖布政於玄堂,布政,,,,
27,王起,北郊迎冬賦以題為韻,3,19,41,雖布政於玄堂,玄堂,,,,
27,王起,北郊迎冬賦以題為韻,3,19,42,以居乎左个,以居,,,,
27,王起,北郊迎冬賦以題為韻,3,19,42,以居乎左个,左个,,,,
27,王起,北郊迎冬賦以題為韻,3,19,43,而司晨者黑帝,司晨者,,,,
27,王起,北郊迎冬賦以題為韻,3,19,43,而司晨者黑帝,黑帝,,,,
27,王起,北郊迎冬賦以題為韻,3,19,44,必祭於北郊,祭於北郊,,,,
27,王起,北郊迎冬賦以題為韻,3,20,45,蓋示敬於端冕,蓋示,,,,
27,王起,北郊迎冬賦以題為韻,3,20,45,蓋示敬於端冕,敬於,,,,
27,王起,北郊迎冬賦以題為韻,3,20,45,蓋示敬於端冕,端冕,,,,
27,王起,北郊迎冬賦以題為韻,3,20,46,非取樂於懸匏,取樂,,,,
27,王起,北郊迎冬賦以題為韻,3,20,46,非取樂於懸匏,懸匏,,,,
27,王起,北郊迎冬賦以題為韻,4,21,47,及夫整宸儀,宸儀,,,,
27,王起,北郊迎冬賦以題為韻,4,21,48,迴天步,天步,,,,
27,王起,北郊迎冬賦以題為韻,4,22,49,考時訓而咸若,時訓,,,,
27,王起,北郊迎冬賦以題為韻,4,22,49,考時訓而咸若,咸若,,,,
27,王起,北郊迎冬賦以題為韻,4,22,50,稽月令而畢賦,月令,,,,
27,王起,北郊迎冬賦以題為韻,4,22,50,稽月令而畢賦,畢賦,,,,
27,王起,北郊迎冬賦以題為韻,4,23,51,導嚴凝之氣,嚴凝之氣,,,,
27,王起,北郊迎冬賦以題為韻,4,23,52,無奪其倫,無奪,,,,
27,王起,北郊迎冬賦以題為韻,4,23,53,應廣莫之風,廣莫之風,,,,
27,王起,北郊迎冬賦以題為韻,4,23,54,不愆於度,不愆,,,,
27,王起,北郊迎冬賦以題為韻,4,23,54,不愆於度,於度,,,,
27,王起,北郊迎冬賦以題為韻,5,24,55,則知北郊之為禮,北郊,,,,
27,王起,北郊迎冬賦以題為韻,5,24,55,則知北郊之為禮,為禮,,,,
27,王起,北郊迎冬賦以題為韻,5,24,56,所以佐天而成功,佐天,,,,
27,王起,北郊迎冬賦以題為韻,5,24,56,所以佐天而成功,成功,,,,
27,王起,北郊迎冬賦以題為韻,5,24,57,亦以感神而叶中,亦以,,,,
27,王起,北郊迎冬賦以題為韻,5,24,57,亦以感神而叶中,感神,,,,
27,王起,北郊迎冬賦以題為韻,5,24,57,亦以感神而叶中,叶中,,,,
27,王起,北郊迎冬賦以題為韻,5,25,58,故宜百神肸蠁,百神,,,,
27,王起,北郊迎冬賦以題為韻,5,25,58,故宜百神肸蠁,肸蠁,,,,
27,王起,北郊迎冬賦以題為韻,5,25,59,萬躺朝宗,萬躺,,,,
27,王起,北郊迎冬賦以題為韻,5,25,59,萬躺朝宗,朝宗,,,,
27,王起,北郊迎冬賦以題為韻,5,26,60,豈止運行而成歲,豈止,,,,
27,王起,北郊迎冬賦以題為韻,5,26,60,豈止運行而成歲,運行,,,,
27,王起,北郊迎冬賦以題為韻,5,26,60,豈止運行而成歲,成歲,,,,
27,王起,北郊迎冬賦以題為韻,5,26,61,閉蟄而為冬,閉蟄,,,,
